snapshot,src_student,dst_student,src_class,dst_class,src_gender,dst_gender,same_class,importance
8,1632,1657,MP*1,MP*1,M,M,True,0.14147235
8,628,1657,PC,MP*1,F,M,False,0.14145254
8,1181,1678,MP*1,MP*1,M,M,True,0.13859084
8,852,867,PSI*,PSI*,F,M,True,0.13380143
8,826,827,PSI*,PSI*,M,M,True,0.13343006
8,606,1657,MP*2,MP*1,F,M,False,0.1258198
8,641,691,MP*2,MP*2,M,M,True,0.12058471
8,1657,1678,MP*1,MP*1,M,M,True,0.11268161
9,880,887,PC*,PC*,M,M,True,0.69337893
9,880,896,PC*,PC*,M,M,True,0.69337893
9,815,880,PC*,PC*,M,M,True,0.69337893
9,809,880,PC*,PC*,M,M,True,0.69337893
9,882,889,PC*,PC*,M,M,True,0.69337893
9,851,856,PSI*,PSI*,M,M,True,0.59404677
9,611,622,MP*2,MP*2,M,M,True,0.59297949
9,636,656,PC,PC,M,M,True,0.57615477
9,883,889,PC*,PC*,M,M,True,0.56494373
9,621,689,MP*2,MP*2,M,M,True,0.55814958
9,1660,1679,MP*1,MP*1,F,M,True,0.55086672
9,1629,1667,MP*1,MP*1,M,M,True,0.54625213
9,620,674,MP*2,MP*2,M,M,True,0.5338583
9,804,868,PC*,PSI*,M,M,False,0.50463098
9,619,695,MP*2,MP*2,M,M,True,0.5
9,652,682,PC,PC,M,M,True,0.5
9,892,898,PC*,PC*,M,M,True,0.5
9,825,856,PSI*,PSI*,M,M,True,0.5
9,612,678,MP*2,MP*2,M,M,True,0.5
9,888,890,PC*,PC*,M,M,True,0.5
9,819,822,PC*,PC*,F,F,True,0.5
9,828,854,PSI*,PSI*,M,F,True,0.49840376
9,1144,1658,MP*1,MP*1,F,M,True,0.4925136
9,857,867,PSI*,PSI*,M,M,True,0.48393846
9,647,1662,MP*2,MP*1,F,F,False,0.47952083
9,668,1662,MP*2,MP*1,F,F,False,0.47952083
9,862,863,PSI*,PSI*,F,F,True,0.47952083
9,804,834,PC*,PSI*,M,M,False,0.47870988
9,664,867,PSI*,PSI*,F,M,True,0.46287024
9,821,888,PC*,PC*,M,M,True,0.44994143
9,848,853,PSI*,PSI*,M,F,True,0.4483918
9,889,891,PC*,PC*,M,M,True,0.4241575
9,650,669,MP*2,MP*2,M,M,True,0.41949505
9,849,880,PC*,PC*,F,M,True,0.41109249
9,613,685,PC,MP*2,M,F,False,0.41109249
9,852,869,PSI*,PSI*,F,M,True,0.40685117
9,851,854,PSI*,PSI*,M,F,True,0.4027842
9,654,1674,PC,MP*1,M,M,False,0.39887717
9,660,681,PC,PC,M,F,True,0.38998693
9,821,852,PC*,PSI*,M,F,False,0.38705063
9,845,855,PSI*,PSI*,F,F,True,0.38355958
9,827,830,PSI*,PSI*,M,M,True,0.38198203
9,1649,1651,MP*1,MP*1,F,M,True,0.3806386
9,838,841,PSI*,PSI*,F,F,True,0.38015276
9,641,1856,MP*2,MP*1,M,M,False,0.37780088
9,615,677,MP*2,MP*2,F,M,True,0.37283054
9,610,698,PC,PC,M,M,True,0.37244973
9,676,855,PSI*,PSI*,M,F,True,0.37174207
9,854,866,PSI*,PSI*,F,M,True,0.36545521
9,634,854,PSI*,PSI*,M,F,True,0.36545521
9,626,698,PC,PC,M,M,True,0.35240412
9,600,609,PC,PC,F,M,True,0.34880841
9,886,889,PC*,PC*,M,M,True,0.34675092
9,848,857,PSI*,PSI*,M,M,True,0.34434882
9,669,1190,MP*2,MP*1,M,M,False,0.33621624
9,1190,1632,MP*1,MP*1,M,M,True,0.33566475
9,1164,1657,MP*1,MP*1,M,M,True,0.33566463
9,830,864,PSI*,PSI*,M,M,True,0.33333334
9,864,868,PSI*,PSI*,M,M,True,0.33333334
9,603,612,MP*2,MP*2,M,M,True,0.33333334
9,1108,1618,MP*1,MP*1,M,M,True,0.33333334
9,1618,1628,MP*1,MP*1,M,M,True,0.33333334
9,1601,1644,MP*1,MP*1,M,M,True,0.33333334
9,1108,1601,MP*1,MP*1,M,M,True,0.33333334
9,891,898,PC*,PC*,M,M,True,0.33333334
9,676,873,PSI*,PSI*,M,F,True,0.3269878
9,641,649,MP*2,MP*2,M,M,True,0.32276365
9,867,873,PSI*,PSI*,M,F,True,0.32111859
9,894,895,PC*,PC*,M,F,True,0.31814075
9,634,866,PSI*,PSI*,M,M,True,0.31727239
9,841,848,PSI*,PSI*,F,M,True,0.31602794
9,609,690,PC,PC,M,M,True,0.31170136
9,854,871,PSI*,PSI*,F,M,True,0.30781221
9,654,869,PC,PSI*,M,M,False,0.3042981
9,814,895,PC*,PC*,F,F,True,0.29954332
9,650,677,MP*2,MP*2,M,M,True,0.29135537
9,603,1629,MP*2,MP*1,M,M,False,0.28822508
9,1628,1629,MP*1,MP*1,M,M,True,0.28822508
9,646,691,MP*2,MP*2,M,M,True,0.28822505
9,826,845,PSI*,PSI*,M,F,True,0.28799558
9,610,658,PC,PC,M,M,True,0.28347585
9,821,886,PC*,PC*,M,M,True,0.28269276
9,863,867,PSI*,PSI*,F,M,True,0.28110677
9,813,838,PSI*,PSI*,F,F,True,0.28030241
9,628,651,PC,PC,F,M,True,0.28005633
9,827,834,PSI*,PSI*,M,M,True,0.27981949
9,1645,1657,MP*1,MP*1,M,M,True,0.27660018
9,628,696,PC,PC,F,F,True,0.2747646
9,636,1662,PC,MP*1,M,F,False,0.27172637
9,654,1662,PC,MP*1,M,F,False,0.26929563
9,650,674,MP*2,MP*2,M,M,True,0.26827866
9,683,692,PC,PC,F,M,True,0.2677846
9,644,683,PC,PC,F,F,True,0.26351672
9,601,803,PC,PC*,M,F,False,0.26204801
9,650,684,MP*2,MP*2,M,M,True,0.25582626
9,636,696,PC,PC,M,F,True,0.25192708
9,618,651,PC,PC,F,M,True,0.2515814
9,616,692,PC,PC,M,M,True,0.2503306
9,1170,1613,MP*1,MP*1,M,M,True,0.25
9,1170,1672,MP*1,MP*1,M,M,True,0.25
9,1170,1671,MP*1,MP*1,M,M,True,0.25
9,891,894,PC*,PC*,M,M,True,0.24943545
9,1181,1651,MP*1,MP*1,M,M,True,0.24821669
9,1181,1657,MP*1,MP*1,M,M,True,0.2482166
9,606,641,MP*2,MP*2,F,M,True,0.24623765
9,618,692,PC,PC,F,M,True,0.2461642
9,616,644,PC,PC,M,F,True,0.24400795
9,606,611,MP*2,MP*2,F,M,True,0.24255502
9,813,852,PSI*,PSI*,F,F,True,0.2415278
9,1144,1190,MP*1,MP*1,F,M,True,0.241142
9,646,1164,MP*2,MP*1,M,M,False,0.23725832
9,603,684,MP*2,MP*2,M,M,True,0.23725832
9,1108,1628,MP*1,MP*1,M,M,True,0.23725832
9,646,684,MP*2,MP*2,M,M,True,0.23725832
9,620,696,MP*2,PC,M,F,False,0.23675491
9,656,660,PC,PC,M,M,True,0.23591754
9,628,654,PC,PC,F,M,True,0.23590827
9,1492,1657,MP*1,MP*1,M,M,True,0.23535216
9,618,698,PC,PC,F,M,True,0.23511536
9,1629,1644,MP*1,MP*1,M,M,True,0.23329756
9,1629,1678,MP*1,MP*1,M,M,True,0.23329756
9,826,871,PSI*,PSI*,M,M,True,0.23323037
9,621,695,MP*2,MP*2,M,M,True,0.23251989
9,838,852,PSI*,PSI*,F,F,True,0.23032764
9,620,626,MP*2,PC,M,M,False,0.22790223
9,826,867,PSI*,PSI*,M,M,True,0.22491995
9,651,658,PC,PC,M,M,True,0.22261788
9,1164,1645,MP*1,MP*1,M,M,True,0.22144513
9,1632,1671,MP*1,MP*1,M,M,True,0.22144508
9,1108,1632,MP*1,MP*1,M,M,True,0.22144508
9,691,695,MP*2,MP*2,M,M,True,0.21996394
9,814,889,PC*,PC*,F,M,True,0.21992031
9,889,895,PC*,PC*,M,F,True,0.21992031
9,814,880,PC*,PC*,F,M,True,0.21992031
9,620,683,MP*2,PC,M,F,False,0.21858561
9,883,888,PC*,PC*,M,M,True,0.21752813
9,886,894,PC*,PC*,M,M,True,0.21723795
9,636,660,PC,PC,M,M,True,0.21601486
9,606,621,MP*2,MP*2,F,M,True,0.21575573
9,601,854,PC,PSI*,M,F,False,0.21521342
9,803,824,PC*,PC*,F,F,True,0.21518415
9,803,807,PC*,PC*,F,M,True,0.21480469
9,813,867,PSI*,PSI*,F,M,True,0.21293573
9,641,1671,MP*2,MP*1,M,M,False,0.21165188
9,827,871,PSI*,PSI*,M,M,True,0.21154955
9,616,683,PC,PC,M,F,True,0.21061704
9,644,658,PC,PC,F,M,True,0.21001603
9,610,613,PC,PC,M,M,True,0.20842123
9,1492,1672,MP*1,MP*1,M,M,True,0.2
9,1613,1672,MP*1,MP*1,M,M,True,0.2
9,1671,1672,MP*1,MP*1,M,M,True,0.2
9,611,684,MP*2,MP*2,M,M,True,0.19900905
9,615,641,MP*2,MP*2,F,M,True,0.19511424
9,660,894,PC,PC*,M,M,False,0.19455373
9,807,824,PC*,PC*,M,F,True,0.1943029
9,1644,1856,MP*1,MP*1,M,M,True,0.19167562
9,1492,1644,MP*1,MP*1,M,M,True,0.19167562
9,1613,1678,MP*1,MP*1,M,M,True,0.1916756
9,1492,1678,MP*1,MP*1,M,M,True,0.1916756
9,1108,1678,MP*1,MP*1,M,M,True,0.1916756
9,1622,1651,MP*1,MP*1,M,M,True,0.18800411
9,1622,1657,MP*1,MP*1,M,M,True,0.18800402
9,683,698,PC,PC,F,M,True,0.18657693
9,613,626,PC,PC,M,M,True,0.18509148
9,615,650,MP*2,MP*2,F,M,True,0.18423393
9,649,695,MP*2,MP*2,M,M,True,0.1825054
9,650,1144,MP*2,MP*1,M,F,False,0.18194765
9,1613,1657,MP*1,MP*1,M,M,True,0.18141469
9,1622,1645,MP*1,MP*1,M,M,True,0.18084997
9,1645,1671,MP*1,MP*1,M,M,True,0.18084997
9,628,658,PC,PC,F,M,True,0.172874
9,1144,1629,MP*1,MP*1,F,M,True,0.17271106
9,1629,1856,MP*1,MP*1,M,M,True,0.17253694
9,600,616,PC,PC,F,M,True,0.17228496
9,601,804,PC,PC*,M,M,False,0.16999632
9,803,854,PC*,PSI*,F,F,False,0.16857386
9,1181,1674,MP*1,MP*1,M,M,True,0.16785558
9,1181,1622,MP*1,MP*1,M,M,True,0.16785558
9,827,854,PSI*,PSI*,M,F,True,0.16785339
9,1190,1629,MP*1,MP*1,M,M,True,0.16590382
9,1651,1657,MP*1,MP*1,M,M,True,0.16529366
9,611,621,MP*2,MP*2,M,M,True,0.16528122
9,615,691,MP*2,MP*2,F,M,True,0.16451469
9,690,824,PC,PC*,M,F,False,0.1595169
9,683,1662,PC,MP*1,F,F,False,0.15907717
9,613,698,PC,PC,M,M,True,0.15881306
9,803,804,PC*,PC*,F,M,True,0.15873104
9,611,691,MP*2,MP*2,M,M,True,0.15763354
9,658,807,PC,PC*,M,M,False,0.15756829
9,658,824,PC,PC*,M,F,False,0.15737857
9,852,867,PSI*,PSI*,F,M,True,0.15658535
9,1492,1674,MP*1,MP*1,M,M,True,0.15292957
9,600,613,PC,PC,F,M,True,0.15260333
9,621,649,MP*2,MP*2,M,M,True,0.15239468
9,601,827,PC,PSI*,M,M,False,0.1512444
9,826,827,PSI*,PSI*,M,M,True,0.15078482
9,613,658,PC,PC,M,M,True,0.15046129
9,1671,1856,MP*1,MP*1,M,M,True,0.1498874
9,620,650,MP*2,MP*2,M,M,True,0.14819331
9,600,698,PC,PC,F,M,True,0.14764541
9,649,691,MP*2,MP*2,M,M,True,0.14585125
9,683,1657,PC,MP*1,F,M,False,0.14500108
9,804,824,PC*,PC*,M,F,True,0.14327508
9,690,807,PC,PC*,M,M,False,0.14190954
9,621,691,MP*2,MP*2,M,M,True,0.13926232
9,804,807,PC*,PC*,M,M,True,0.13786173
9,1190,1671,MP*1,MP*1,M,M,True,0.13744196
9,684,1622,MP*2,MP*1,M,M,False,0.13629119
9,600,690,PC,PC,F,M,True,0.13371351
9,690,827,PC,PSI*,M,M,False,0.13029718
9,641,650,MP*2,MP*2,M,M,True,0.1290195
9,658,690,PC,PC,M,M,True,0.12882055
9,1651,1674,MP*1,MP*1,M,M,True,0.12836227
9,641,691,MP*2,MP*2,M,M,True,0.12716857
9,649,1671,MP*2,MP*1,M,M,False,0.12633014
9,600,658,PC,PC,F,M,True,0.1252909
9,1108,1671,MP*1,MP*1,M,M,True,0.125
9,1108,1613,MP*1,MP*1,M,M,True,0.125
9,1622,1674,MP*1,MP*1,M,M,True,0.12479839
9,626,1657,PC,MP*1,M,M,False,0.12373564
9,650,691,MP*2,MP*2,M,M,True,0.11945737
9,1613,1671,MP*1,MP*1,M,M,True,0.11694077
9,1613,1674,MP*1,MP*1,M,M,True,0.11694077
9,658,804,PC,PC*,M,M,False,0.11473133
9,600,1657,PC,MP*1,F,M,False,0.11224895
9,690,804,PC,PC*,M,M,False,0.1120215
9,1657,1674,MP*1,MP*1,M,M,True,0.10064881
10,848,857,PSI*,PSI*,M,M,True,0.74773443
10,809,880,PC*,PC*,M,M,True,0.74589312
10,880,887,PC*,PC*,M,M,True,0.74589312
10,888,890,PC*,PC*,M,M,True,0.74334621
10,883,889,PC*,PC*,M,M,True,0.74011552
10,649,695,MP*2,MP*2,M,M,True,0.73626477
10,1164,1657,MP*1,MP*1,M,M,True,0.71658498
10,620,674,MP*2,MP*2,M,M,True,0.65353394
10,851,856,PSI*,PSI*,M,M,True,0.65353394
10,826,827,PSI*,PSI*,M,M,True,0.63993067
10,621,695,MP*2,MP*2,M,M,True,0.63993067
10,826,871,PSI*,PSI*,M,M,True,0.63993067
10,636,656,PC,PC,M,M,True,0.62152594
10,894,898,PC*,PC*,M,M,True,0.60402316
10,1144,1658,MP*1,MP*1,F,M,True,0.55144203
10,867,873,PSI*,PSI*,M,F,True,0.55144203
10,882,889,PC*,PC*,M,M,True,0.550758
10,1645,1657,MP*1,MP*1,M,M,True,0.53657395
10,886,889,PC*,PC*,M,M,True,0.50323159
10,889,891,PC*,PC*,M,M,True,0.50323159
10,821,886,PC*,PC*,M,M,True,0.5
10,862,863,PSI*,PSI*,F,F,True,0.5
10,1629,1667,MP*1,MP*1,M,M,True,0.5
10,1190,1671,MP*1,MP*1,M,M,True,0.5
10,819,822,PC*,PC*,F,F,True,0.5
10,611,684,MP*2,MP*2,M,M,True,0.49999997
10,646,684,MP*2,MP*2,M,M,True,0.49999997
10,621,689,MP*2,MP*2,M,M,True,0.49999991
10,825,856,PSI*,PSI*,M,M,True,0.49999991
10,612,678,MP*2,MP*2,M,M,True,0.49999991
10,654,1674,PC,MP*1,M,M,False,0.49732971
10,681,686,PC,PC,F,F,True,0.47924101
10,668,1662,MP*2,MP*1,F,F,False,0.47277695
10,606,641,MP*2,MP*2,F,M,True,0.44855797
10,848,853,PSI*,PSI*,M,F,True,0.44855797
10,623,636,PC,PC,F,M,True,0.44855797
10,651,667,PC,PC,M,F,True,0.44855797
10,888,895,PC*,PC*,M,F,True,0.43984553
10,849,880,PC*,PC*,F,M,True,0.43361223
10,1660,1679,MP*1,MP*1,F,M,True,0.4315421
10,620,650,MP*2,MP*2,M,M,True,0.42939442
10,1613,1657,MP*1,MP*1,M,M,True,0.42115304
10,851,854,PSI*,PSI*,M,F,True,0.41027457
10,826,845,PSI*,PSI*,M,F,True,0.40342212
10,1649,1651,MP*1,MP*1,F,M,True,0.38135567
10,838,841,PSI*,PSI*,F,F,True,0.38033903
10,803,824,PC*,PC*,F,F,True,0.37872228
10,854,866,PSI*,PSI*,F,M,True,0.37221044
10,634,854,PSI*,PSI*,M,F,True,0.37221044
10,685,695,MP*2,MP*2,F,M,True,0.36131358
10,600,609,PC,PC,F,M,True,0.34747112
10,803,807,PC*,PC*,F,M,True,0.343963
10,616,644,PC,PC,M,F,True,0.34215581
10,615,641,MP*2,MP*2,F,M,True,0.3393164
10,1108,1618,MP*1,MP*1,M,M,True,0.33333343
10,1492,1644,MP*1,MP*1,M,M,True,0.33333343
10,1108,1601,MP*1,MP*1,M,M,True,0.33333343
10,1108,1628,MP*1,MP*1,M,M,True,0.33333343
10,603,684,MP*2,MP*2,M,M,True,0.33333337
10,1629,1856,MP*1,MP*1,M,M,True,0.33333337
10,1632,1856,MP*1,MP*1,M,M,True,0.33333337
10,838,852,PSI*,PSI*,F,F,True,0.33333334
10,813,838,PSI*,PSI*,F,F,True,0.33333334
10,813,852,PSI*,PSI*,F,F,True,0.33333334
10,603,612,MP*2,MP*2,M,M,True,0.33333331
10,1618,1628,MP*1,MP*1,M,M,True,0.33333331
10,1601,1644,MP*1,MP*1,M,M,True,0.33333331
10,609,690,PC,PC,M,M,True,0.32626441
10,1181,1651,MP*1,MP*1,M,M,True,0.32574907
10,1181,1657,MP*1,MP*1,M,M,True,0.32574907
10,615,691,MP*2,MP*2,F,M,True,0.31839544
10,841,848,PSI*,PSI*,F,M,True,0.31627154
10,654,1662,PC,MP*1,M,F,False,0.31596339
10,634,866,PSI*,PSI*,M,M,True,0.31389478
10,610,698,PC,PC,M,M,True,0.31141177
10,610,658,PC,PC,M,M,True,0.31141177
10,613,685,PC,MP*2,M,F,False,0.30486369
10,1622,1651,MP*1,MP*1,M,M,True,0.30201155
10,1622,1657,MP*1,MP*1,M,M,True,0.30201155
10,660,681,PC,PC,M,F,True,0.28795201
10,644,658,PC,PC,F,M,True,0.28776121
10,628,654,PC,PC,F,M,True,0.28406164
10,641,691,MP*2,MP*2,M,M,True,0.28389657
10,894,895,PC*,PC*,M,F,True,0.28387055
10,814,895,PC*,PC*,F,F,True,0.27685276
10,882,894,PC*,PC*,M,M,True,0.27482915
10,626,698,PC,PC,M,M,True,0.27418223
10,620,626,MP*2,PC,M,M,False,0.27418223
10,628,696,PC,PC,F,F,True,0.27087259
10,814,880,PC*,PC*,F,M,True,0.26756945
10,1657,1679,MP*1,MP*1,M,M,True,0.26024181
10,650,691,MP*2,MP*2,M,M,True,0.257278
10,690,824,PC,PC*,M,F,False,0.25618738
10,683,692,PC,PC,F,M,True,0.25571224
10,616,692,PC,PC,M,M,True,0.25473842
10,620,696,MP*2,PC,M,F,False,0.25092325
10,618,651,PC,PC,F,M,True,0.2506811
10,618,692,PC,PC,F,M,True,0.2506811
10,1632,1671,MP*1,MP*1,M,M,True,0.25000003
10,1492,1674,MP*1,MP*1,M,M,True,0.25000003
10,1108,1632,MP*1,MP*1,M,M,True,0.25000003
10,1492,1678,MP*1,MP*1,M,M,True,0.25000003
10,1629,1678,MP*1,MP*1,M,M,True,0.25000003
10,1170,1672,MP*1,MP*1,M,M,True,0.25
10,1170,1671,MP*1,MP*1,M,M,True,0.25
10,1108,1678,MP*1,MP*1,M,M,True,0.25
10,1671,1672,MP*1,MP*1,M,M,True,0.25
10,1170,1613,MP*1,MP*1,M,M,True,0.24999996
10,1613,1672,MP*1,MP*1,M,M,True,0.24999996
10,610,613,PC,PC,M,M,True,0.24966231
10,636,696,PC,PC,M,F,True,0.23471004
10,886,894,PC*,PC*,M,M,True,0.23151235
10,891,894,PC*,PC*,M,M,True,0.23151235
10,658,807,PC,PC*,M,M,False,0.22400361
10,690,807,PC,PC*,M,M,False,0.22400361
10,814,889,PC*,PC*,F,M,True,0.2235146
10,618,698,PC,PC,F,M,True,0.22277731
10,613,626,PC,PC,M,M,True,0.21648383
10,620,683,MP*2,PC,M,F,False,0.21483707
10,683,698,PC,PC,F,M,True,0.21209565
10,656,660,PC,PC,M,M,True,0.20973697
10,636,660,PC,PC,M,M,True,0.20941734
10,651,660,PC,PC,M,M,True,0.20941734
10,889,895,PC*,PC*,M,F,True,0.20937729
10,636,1662,PC,MP*1,M,F,False,0.20904194
10,616,683,PC,PC,M,F,True,0.20364161
10,650,684,MP*2,MP*2,M,M,True,0.19999999
10,891,898,PC*,PC*,M,M,True,0.19798847
10,628,651,PC,PC,F,M,True,0.18901867
10,683,1662,PC,MP*1,F,F,False,0.18792579
10,827,871,PSI*,PSI*,M,M,True,0.18003467
10,600,616,PC,PC,F,M,True,0.17967957
10,650,674,MP*2,MP*2,M,M,True,0.17323303
10,613,698,PC,PC,M,M,True,0.17093477
10,628,658,PC,PC,F,M,True,0.16748285
10,600,690,PC,PC,F,M,True,0.16711062
10,1651,1657,MP*1,MP*1,M,M,True,0.16545415
10,600,613,PC,PC,F,M,True,0.16007267
10,1622,1645,MP*1,MP*1,M,M,True,0.15447533
10,1645,1671,MP*1,MP*1,M,M,True,0.15447533
10,658,690,PC,PC,M,M,True,0.15329194
10,613,658,PC,PC,M,M,True,0.15260799
10,651,658,PC,PC,M,M,True,0.14649644
10,600,658,PC,PC,F,M,True,0.13964994
10,626,1657,PC,MP*1,M,M,False,0.13280255
10,683,1657,PC,MP*1,F,M,False,0.12942597
10,1651,1674,MP*1,MP*1,M,M,True,0.12823972
10,1108,1671,MP*1,MP*1,M,M,True,0.12500003
10,1108,1613,MP*1,MP*1,M,M,True,0.12499999
10,1613,1671,MP*1,MP*1,M,M,True,0.12499997
10,600,1657,PC,MP*1,F,M,False,0.11839525
10,1181,1674,MP*1,MP*1,M,M,True,0.11616728
10,1181,1622,MP*1,MP*1,M,M,True,0.11616728
10,1622,1674,MP*1,MP*1,M,M,True,0.09899423
10,1613,1674,MP*1,MP*1,M,M,True,0.09647449
10,1657,1674,MP*1,MP*1,M,M,True,0.09013703
11,609,690,PC,PC,M,M,True,0.74339408
11,826,827,PSI*,PSI*,M,M,True,0.74339408
11,610,613,PC,PC,M,M,True,0.74339408
11,809,819,PC*,PC*,M,F,True,0.56922495
11,867,873,PSI*,PSI*,M,F,True,0.55053747
11,623,636,PC,PC,F,M,True,0.55053747
11,854,866,PSI*,PSI*,F,M,True,0.55053747
11,685,695,MP*2,MP*2,F,M,True,0.55053747
11,888,895,PC*,PC*,M,F,True,0.55053747
11,665,691,MP*2,MP*2,F,M,True,0.55053747
11,1657,1679,MP*1,MP*1,M,M,True,0.53424907
11,628,654,PC,PC,F,M,True,0.52322495
11,848,857,PSI*,PSI*,M,M,True,0.5
11,862,863,PSI*,PSI*,F,F,True,0.5
11,616,692,PC,PC,M,M,True,0.5
11,838,852,PSI*,PSI*,F,F,True,0.5
11,1108,1601,MP*1,MP*1,M,M,True,0.5
11,1148,1190,MP*1,MP*1,M,M,True,0.5
11,626,698,PC,PC,M,M,True,0.5
11,627,635,PC,PC,F,F,True,0.5
11,603,612,MP*2,MP*2,M,M,True,0.49999994
11,1164,1657,MP*1,MP*1,M,M,True,0.49999994
11,1629,1856,MP*1,MP*1,M,M,True,0.49999994
11,1613,1672,MP*1,MP*1,M,M,True,0.49999994
11,1651,1657,MP*1,MP*1,M,M,True,0.49999994
11,1645,1671,MP*1,MP*1,M,M,True,0.49999994
11,1170,1672,MP*1,MP*1,M,M,True,0.49999994
11,603,684,MP*2,MP*2,M,M,True,0.49999994
11,1657,1674,MP*1,MP*1,M,M,True,0.49999994
11,819,822,PC*,PC*,F,F,True,0.47858155
11,1660,1662,MP*1,MP*1,F,F,True,0.47858155
11,681,686,PC,PC,F,F,True,0.47858149
11,1660,1679,MP*1,MP*1,F,M,True,0.47267145
11,826,845,PSI*,PSI*,M,F,True,0.45398289
11,651,667,PC,PC,M,F,True,0.45184892
11,600,613,PC,PC,F,M,True,0.42700124
11,600,609,PC,PC,F,M,True,0.42700124
11,660,681,PC,PC,M,F,True,0.4165473
11,1181,1657,MP*1,MP*1,M,M,True,0.33333337
11,882,889,PC*,PC*,M,M,True,0.33333337
11,1622,1657,MP*1,MP*1,M,M,True,0.33333337
11,889,894,PC*,PC*,M,M,True,0.33333337
11,1632,1671,MP*1,MP*1,M,M,True,0.33333334
11,1632,1856,MP*1,MP*1,M,M,True,0.33333334
11,1181,1622,MP*1,MP*1,M,M,True,0.33333331
11,628,651,PC,PC,F,M,True,0.31899428
11,651,660,PC,PC,M,M,True,0.30832654
11,880,887,PC*,PC*,M,M,True,0.25
11,891,898,PC*,PC*,M,M,True,0.25
11,894,898,PC*,PC*,M,M,True,0.25
11,882,894,PC*,PC*,M,M,True,0.25
11,887,891,PC*,PC*,M,M,True,0.25
11,887,898,PC*,PC*,M,M,True,0.25
11,880,882,PC*,PC*,M,M,True,0.25
11,880,891,PC*,PC*,M,M,True,0.25
11,891,894,PC*,PC*,M,M,True,0.20000002
12,609,690,PC,PC,M,M,True,0.74342406
12,610,613,PC,PC,M,M,True,0.74342406
12,826,827,PSI*,PSI*,M,M,True,0.73645425
12,826,871,PSI*,PSI*,M,M,True,0.73645425
12,1651,1657,MP*1,MP*1,M,M,True,0.70683289
12,1657,1674,MP*1,MP*1,M,M,True,0.70683289
12,1164,1657,MP*1,MP*1,M,M,True,0.70683289
12,1622,1657,MP*1,MP*1,M,M,True,0.58719361
12,1181,1657,MP*1,MP*1,M,M,True,0.58719361
12,1660,1679,MP*1,MP*1,F,M,True,0.5682323
12,1649,1657,MP*1,MP*1,F,M,True,0.56607753
12,660,681,PC,PC,M,F,True,0.54924101
12,888,895,PC*,PC*,M,F,True,0.54924101
12,809,819,PC*,PC*,M,F,True,0.54924101
12,628,654,PC,PC,F,M,True,0.54924101
12,665,691,MP*2,MP*2,F,M,True,0.54924101
12,867,873,PSI*,PSI*,M,F,True,0.54924101
12,685,695,MP*2,MP*2,F,M,True,0.54924101
12,817,823,PC*,PC*,F,M,True,0.54924101
12,1108,1601,MP*1,MP*1,M,M,True,0.5
12,603,684,MP*2,MP*2,M,M,True,0.5
12,616,692,PC,PC,M,M,True,0.5
12,848,857,PSI*,PSI*,M,M,True,0.5
12,1148,1190,MP*1,MP*1,M,M,True,0.5
12,626,698,PC,PC,M,M,True,0.5
12,627,635,PC,PC,F,F,True,0.5
12,838,852,PSI*,PSI*,F,F,True,0.5
12,652,658,PC,PC,M,M,True,0.5
12,656,682,PC,PC,M,M,True,0.5
12,892,893,PC*,PC*,M,M,True,0.5
12,803,849,PC*,PC*,F,F,True,0.5
12,1170,1672,MP*1,MP*1,M,M,True,0.49999988
12,1632,1856,MP*1,MP*1,M,M,True,0.49999988
12,1613,1672,MP*1,MP*1,M,M,True,0.49999988
12,1632,1671,MP*1,MP*1,M,M,True,0.49999988
12,1660,1662,MP*1,MP*1,F,F,True,0.47785074
12,600,609,PC,PC,F,M,True,0.42568946
12,600,613,PC,PC,F,M,True,0.42568946
12,826,845,PSI*,PSI*,M,F,True,0.41127923
12,889,894,PC*,PC*,M,M,True,0.33333334
12,887,891,PC*,PC*,M,M,True,0.33333334
12,887,898,PC*,PC*,M,M,True,0.33333334
12,880,882,PC*,PC*,M,M,True,0.33333334
12,882,889,PC*,PC*,M,M,True,0.33333334
12,880,891,PC*,PC*,M,M,True,0.33333334
12,891,898,PC*,PC*,M,M,True,0.24999997
12,882,894,PC*,PC*,M,M,True,0.24999997
12,894,898,PC*,PC*,M,M,True,0.24999997
12,1181,1622,MP*1,MP*1,M,M,True,0.20640317
12,891,894,PC*,PC*,M,M,True,0.2
13,821,823,PC*,PC*,M,M,True,0.74757981
13,1164,1657,MP*1,MP*1,M,M,True,0.72689176
13,612,1657,MP*2,MP*1,M,M,False,0.72689176
13,648,651,PC,PC,M,M,True,0.66393673
13,660,682,PC,PC,M,M,True,0.65292031
13,690,866,PC,PSI*,M,M,False,0.64658689
13,613,652,PC,PC,M,M,True,0.63924217
13,810,853,PSI*,PSI*,M,F,True,0.62190479
13,809,880,PC*,PC*,M,M,True,0.60466003
13,1190,1660,MP*1,MP*1,M,F,True,0.58987457
13,600,613,PC,PC,F,M,True,0.58676648
13,826,848,PSI*,PSI*,M,M,True,0.58629555
13,826,857,PSI*,PSI*,M,M,True,0.58629555
13,634,853,PSI*,PSI*,M,F,True,0.57423103
13,1148,1190,MP*1,MP*1,M,M,True,0.56154108
13,810,869,PSI*,PSI*,M,M,True,0.56108075
13,650,1667,MP*2,MP*1,M,M,False,0.5480029
13,1660,1679,MP*1,MP*1,F,M,True,0.54662192
